# sourceID,framesetID,RA,Dec,mergedClass,priOrSec,JAperMag3,JAperMag3Err,HAperMag3,HAperMag3Err,K_1AperMag3,K_1AperMag3Err,K_2AperMag3,K_2AperMag3Err,H2AperMag3,H2AperMag3Err,pstar,epoch,distance
#
# Results of Query: Database UKIDSSDR8PLUS 12/01/15 19:26
# SELECT  sourceID, framesetID, RA, Dec, mergedClass, priOrSec, 
# JAperMag3, JAperMag3Err, HAperMag3, HAperMag3Err, K_1AperMag3, 
# K_1AperMag3Err, K_2AperMag3, K_2AperMag3Err, H2AperMag3, 
# H2AperMag3Err, pstar, epoch,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM gpsSource WHERE dec > -2.054800766666667 
# and dec < -2.0214674333333336 and RA >= 282.8218026096076 and RA <= 
# 282.85515739039243 and ((cx * 0.22206278975386445 + cy * 
# -0.9743835349298852 + cz * -0.035564649081248456 ) >= 
# 0.9999999576920253)  and (pStar > 0.99) and (priOrSec=0 OR 
# priOrSec=frameSetID) and HAperMag3 >0 and JAperMag3 > 0 and 
# K_1AperMag3 > 0
# Column Headers at start of file AND below
#
# sourceID,framesetID,RA,Dec,mergedClass,priOrSec,JAperMag3,JAperMag3Err,HAperMag3,HAperMag3Err,K_1AperMag3,K_1AperMag3Err,K_2AperMag3,K_2AperMag3Err,H2AperMag3,H2AperMag3Err,pstar,epoch,distance
        438267692670,        438086674173,    +282.8353625,      -2.0297969,    -1,                   0,    +18.010090,     +0.040591,    +16.382097,     +0.019786,    +15.623110,     +0.025225, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5340194
        438267692742,        438086674173,    +282.8349462,      -2.0226544,    -1,                   0,    +17.026789,     +0.017606,    +15.454059,     +0.008826,    +14.653895,     +0.010641, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9526450
        438267692727,        438086674173,    +282.8348213,      -2.0237928,    -1,                   0,    +20.528671,     +0.392729,    +19.155806,     +0.245434,    +18.266281,     +0.281803, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8880054
        438267693214,        438086674173,    +282.8328367,      -2.0295899,    -1,                   0,    +20.536175,     +0.395741,    +18.333360,     +0.115597,    +17.588280,     +0.151260, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6142613
        438267693828,        438086674173,    +282.8316132,      -2.0513464,    -1,                   0,    +16.882450,     +0.015735,    +15.812880,     +0.012108,    +15.132714,     +0.016323, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8932902
        438267693648,        438086674173,    +282.8315523,      -2.0496866,    -1,                   0,    +16.476460,     +0.011411,    +15.156188,     +0.006931,    +14.489800,     +0.009266, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8080930
        438267693737,        438086674173,    +282.8312617,      -2.0297932,    -1,                   0,    +17.031935,     +0.017694,    +15.897410,     +0.012934,    +15.230824,     +0.017735, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6616552
        438267694191,        438086674173,    +282.8299005,      -2.0274005,    -1,                   0,    +18.016150,     +0.040790,    +17.132816,     +0.038778,    +16.848036,     +0.076726, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8242639
        438267693981,        438086674173,    +282.8298792,      -2.0312789,    -1,                   0,    +16.057245,     +0.008295,    +15.324833,     +0.007930,    +15.003466,     +0.014488, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6596563
        438267694123,        438086674173,    +282.8290200,      -2.0369661,    -1,                   0,    +19.497078,     +0.153407,    +17.974880,     +0.083436,    +17.357677,     +0.122491, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5715536
        438267694205,        438086674173,    +282.8287700,      -2.0309122,    -1,                   0,    +18.237915,     +0.049564,    +17.136257,     +0.038921,    +16.734203,     +0.069165, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7257794
        438267694473,        438086674173,    +282.8287002,      -2.0286552,    -1,                   0,    +16.713284,     +0.013682,    +15.990320,     +0.014028,    +15.684863,     +0.026647, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8169114
        438267694277,        438086674173,    +282.8285991,      -2.0442892,    -1,                   0,    +18.055586,     +0.042280,    +17.059242,     +0.036377,    +16.632072,     +0.063118, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6981552
        438267695378,        438086674173,    +282.8234376,      -2.0354946,    -1,                   0,    +19.629421,     +0.172969,    +18.184696,     +0.101133,    +17.850822,     +0.192451, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.9157686
        438267695428,        438086674173,    +282.8233308,      -2.0450180,    -1,                   0,    +20.047913,     +0.253481,    +18.773897,     +0.173714,    +17.775803,     +0.179840, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9978678
        438267691834,        438086674173,    +282.8388374,      -2.0445101,    -1,                   0,    +19.168049,     +0.114562,    +17.833813,     +0.073845,    +17.267532,     +0.113272, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3831607
        438267693161,        438086674173,    +282.8339257,      -2.0318077,    -1,                   0,    +13.747880,     +0.001989,    +12.951874,     +0.001379,    +12.594242,     +0.002000, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4676118
        438267692938,        438086674173,    +282.8339135,      -2.0430129,    -1,                   0,    +19.873070,     +0.216588,    +18.101933,     +0.093982,    +17.670715,     +0.163589, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4008312
        438267692955,        438086674173,    +282.8338772,      -2.0498366,    -1,                   0,    +19.804710,     +0.203866,    +18.584368,     +0.146604,    +17.869982,     +0.196837, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7544457
        438267693059,        438086674173,    +282.8335557,      -2.0227039,    -1,                   0,    +18.737434,     +0.077202,    +17.685738,     +0.063947,    +17.430510,     +0.130774, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9717569
        438267693445,        438086674173,    +282.8325920,      -2.0520626,    -1,                   0,    +15.954580,     +0.007725,    +15.086687,     +0.006545,    +14.634612,     +0.010516, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9072266
        438267693437,        438086674173,    +282.8321774,      -2.0263954,    -1,                   0,    +16.826284,     +0.014972,    +16.040691,     +0.014648,    +15.638211,     +0.025552, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7993069
        438267693845,        438086674173,    +282.8305293,      -2.0346106,    -1,                   0,    +16.130695,     +0.008761,    +15.075844,     +0.006453,    +14.503250,     +0.009343, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5215158
        438267693984,        438086674173,    +282.8297714,      -2.0461592,    -1,                   0,    +18.129946,     +0.045222,    +17.113240,     +0.038350,    +16.737144,     +0.069638, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7102989
        438267694120,        438086674173,    +282.8294174,      -2.0432630,    -1,                   0,    +17.457537,     +0.025252,    +16.725565,     +0.026946,    +16.312813,     +0.047179, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6244975
        438267693164,        438086674173,    +282.8332964,      -2.0315407,    -1,                   0,    +16.786776,     +0.014514,    +15.190061,     +0.007081,    +14.429758,     +0.008762, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5030982
        438267693424,        438086674173,    +282.8332633,      -2.0258867,    -1,                   0,    +15.679131,     +0.006335,    +14.961470,     +0.005863,    +14.613966,     +0.010278, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7986486
        438267693417,        438086674173,    +282.8328830,      -2.0404376,    -1,                   0,    +12.924098,     +0.001308,    +10.946630,     +0.000462,    +10.419095,     +0.000521, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3629506
        438267693939,        438086674173,    +282.8319272,      -2.0320186,    -1,                   0,    +17.424364,     +0.024533,    +16.228685,     +0.017290,    +15.490115,     +0.022379, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5376081
        438267693636,        438086674173,    +282.8319032,      -2.0423164,    -1,                   0,    +15.217913,     +0.004666,    +13.584749,     +0.002087,    +12.751498,     +0.002247, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4674243
        438267693661,        438086674173,    +282.8312507,      -2.0362848,    -1,                   0,    +18.843410,     +0.085082,    +17.531190,     +0.055736,    +17.072443,     +0.094359, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4474609
        438267693887,        438086674173,    +282.8309931,      -2.0412311,    -1,                   0,    +15.772328,     +0.006775,    +14.255548,     +0.003382,    +13.442224,     +0.003836, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4858642
        438267693986,        438086674173,    +282.8300214,      -2.0465393,    -1,                   0,    +17.558850,     +0.027579,    +15.939760,     +0.013500,    +15.105003,     +0.015915, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7152434
        438267694192,        438086674173,    +282.8289462,      -2.0268509,    -1,                   0,    +15.497349,     +0.005597,    +14.794734,     +0.005128,    +14.451917,     +0.008924, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8860701
        438267694225,        438086674173,    +282.8285703,      -2.0251048,    -1,                   0,    +19.594069,     +0.167359,    +17.665297,     +0.062841,    +16.599210,     +0.061098, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9819540
        438267692432,        438086674173,    +282.8391955,      -2.0395754,    -1,                   0,    +17.233448,     +0.020970,    +16.224386,     +0.017269,    +15.780786,     +0.029151, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.0965355
        438267691992,        438086674173,    +282.8381356,      -2.0322914,    -1,                   0,    +18.667030,     +0.072676,    +17.340464,     +0.046806,    +16.639257,     +0.063511, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3511691
        438267692050,        438086674173,    +282.8378368,      -2.0501850,    -1,                   0,    +19.487255,     +0.153201,    +17.635810,     +0.061838,    +17.100077,     +0.097365, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7240830
        438267692222,        438086674173,    +282.8375972,      -2.0330438,    -1,                   0,    +18.431380,     +0.058925,    +17.259987,     +0.043523,    +16.622028,     +0.062551, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3099731
        438267694043,        438086674173,    +282.8294568,      -2.0282698,    -1,                   0,    +19.430735,     +0.144330,    +18.017620,     +0.086654,    +17.257230,     +0.111596, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8018907
        438267694190,        438086674173,    +282.8293195,      -2.0271996,    -1,                   0,    +15.181238,     +0.004549,    +14.479148,     +0.003999,    +14.131789,     +0.006779, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8556548
        438267694101,        438086674173,    +282.8291940,      -2.0457703,    -1,                   0,    +19.109798,     +0.108131,    +18.128082,     +0.096090,    +18.576777,     +0.375770, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7210778
        438267694590,        438086674173,    +282.8283061,      -2.0397999,    -1,                   0,    +16.928345,     +0.016273,    +16.135230,     +0.015949,    +15.739323,     +0.028036, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6181789
