# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
#
# Results of Query: Database U09B8v20120403 12/01/15 19:26
# SELECT  u09b8Source.*,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM u09b8Source WHERE dec > 
# -2.054800766666667 and dec < -2.0214674333333336 and RA >= 
# 282.8218026096076 and RA <= 282.85515739039243 and ((cx * 
# 0.22206278975386445 + cy * -0.9743835349298852 + cz * 
# -0.035564649081248456 ) >= 0.9999999576920253)  and (pStar > 0.99) 
# and (priOrSec=0 OR priOrSec=frameSetID)
# Column Headers at start of file AND below
#
# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
      43864583576518,      33321,      43864500996256,    +282.8445067,      -2.0266868,      +0.2221669,      -0.9743671,      -0.0353650,      12137327701427,     +31.1212133,      -0.9106634,     +81.8995034,    +162.0352747,                   0,     -4.323160,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.901478,     +0.382246,    +18.871664,     +1.053278, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.938870,     +0.092218,    +17.007816,     +0.125765, -9.999995E008, -9.999995E008,     +2.440743,     +0.448392,   +172.325940,          0,          0,    -1,     -3.056936,          0,      21576, +0.000000E000, +0.000000E000,      +0.7761025
      43864583575347,      33321,      43864500996256,    +282.8541032,      -2.0384032,      +0.2223284,      -0.9743228,      -0.0355693,      12137546537167,     +31.1151547,      -0.9245397,     +81.8872962,    +162.0987953,                   0,     +1.339847,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.445223,     +0.279971,    +14.852917,     +0.032809, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.449635,     +0.023796,    +15.609558,     +0.034925,    +12.769527,     +0.005029,     +2.063782,     +0.253639,   +148.704320,          0,          0,    -1,     +0.947415,         16,      20405, +0.000000E000, +0.000000E000,      +0.9369369
      43864583575330,      33321,      43864500996256,    +282.8532364,      -2.0319856,      +0.2223146,      -0.9743300,      -0.0354574,      12137327598418,     +31.1204729,      -0.9208438,     +81.8897351,    +162.0562797,                   0,     +2.338068,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.526365,     +0.054059,    +13.934059,     +0.014082, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.479238,     +0.010092,    +14.453258,     +0.012326, -9.999995E008, -9.999995E008,     +2.458728,     +0.111755,   +146.593500,          0,          0,    -1,     +1.653264,         16,      20388, +0.000000E000, +0.000000E000,      +0.9586498
      43864583580579,      33321,      43864500996256,    +282.8243198,      -2.0376574,      +0.2218220,      -0.9744387,      -0.0355563,      12137329689396,     +31.1022513,      -0.8977064,     +81.9163014,    +162.1465113,                   0,     -4.833501,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +19.098732,     +0.624825,    +19.098732,     +0.624825, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +18.410240,     +0.357132, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.815164,     +0.039806,    +45.988080,          0,          0,    -1,     -3.417801,          0,      25637, +0.000000E000, +0.000000E000,      +0.8495560
      43864583580557,      33321,      43864500996256,    +282.8246412,      -2.0406503,      +0.2218271,      -0.9744356,      -0.0356085,      12137329607621,     +31.0997334,      -0.8993564,     +81.9152402,    +162.1665417,                   0,     -1.297868,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.323168,     +0.129382,    +16.406693,     +0.117871, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.373568,     +0.055269,    +16.571940,     +0.084676,    +16.051010,     +0.099732,     +1.351610,     +0.176334,   +159.756530,          0,          0,    -1,     -0.917731,         16,      25615, +0.000000E000, +0.000000E000,      +0.8434214
      43864583580437,      33321,      43864500996256,    +282.8251432,      -2.0478327,      +0.2218346,      -0.9744293,      -0.0357338,      12137329618473,     +31.0935682,      -0.9030764,     +81.9129501,    +162.2150709,                   0,     -5.058047,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.977780,     +0.410752,    +17.977780,     +0.399960, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.496270,     +0.154349,    +18.426962,     +0.465601,    +18.292284,     +0.784520,     +1.752629,     +0.027766,    +72.594246,          0,          0,    -1,     -3.576579,          0,      25495, +0.000000E000, +0.000000E000,      +0.9890149
      43864583579858,      33321,      43864500996256,    +282.8282072,      -2.0298877,      +0.2218892,      -0.9744283,      -0.0354208,      12137327651348,     +31.1109388,      -0.8976231,     +81.9144822,    +162.0861125,                   0,     -4.578150,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.018156,     +0.145062,    +17.095827,     +0.193783, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.528070,     +0.063494,    +16.758690,     +0.100276,    +17.276875,     +0.307338,     +2.153477,     +0.184057,   +130.673810,          0,          0,    -1,     -3.237241,          0,      24916, +0.000000E000, +0.000000E000,      +0.7900918
      43864583579853,      33321,      43864500996256,    +282.8282275,      -2.0309886,      +0.2218894,      -0.9744276,      -0.0354400,      12137327656688,     +31.1099680,      -0.8981430,     +81.9141878,    +162.0936560,                   0,     -4.655780,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.050550,     +0.335185,    +18.162956,     +0.510033, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.420273,     +0.143633,    +17.744402,     +0.247953, -9.999995E008, -9.999995E008,     +1.607792,     +0.237152,   +102.128174,          0,          0,    -1,     -3.292133,          0,      24911, +0.000000E000, +0.000000E000,      +0.7494954
      43864583579236,      33321,      43864500996256,    +282.8312196,      -2.0311713,      +0.2219403,      -0.9744159,      -0.0354432,      12137327647439,     +31.1111684,      -0.9008879,     +81.9112466,    +162.0896086,                   0,     -4.813128,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.710459,     +0.754253,    +17.125584,     +0.193722, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.821157,     +0.082916,    +17.147179,     +0.143117, -9.999995E008, -9.999995E008,     +2.096731,     +0.051860,    +91.042660,          0,          0,    -1,     -3.403395,          0,      24294, +0.000000E000, +0.000000E000,      +0.6033718
      43864583579071,      33321,      43864500996256,    +282.8320444,      -2.0477170,      +0.2219520,      -0.9744027,      -0.0357318,      12137327555248,     +31.0968150,      -0.9091625,     +81.9063042,    +162.2019487,                   0,     -4.779173,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.556446,     +0.650674,    +18.695135,     +0.815165, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.457457,     +0.148782,    +17.727068,     +0.244308, -9.999995E008, -9.999995E008,     +1.669132,     +0.199481,   +103.596120,          0,          0,    -1,     -3.379386,          0,      24129, +0.000000E000, +0.000000E000,      +0.6924670
      43864583575371,      33321,      43864500996256,    +282.8521663,      -2.0300928,      +0.2222966,      -0.9743353,      -0.0354244,      12137327604479,     +31.1216705,      -0.9190292,     +81.8912420,    +162.0451704,                   0,     -4.098049,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.357890,     +0.266668,    +17.557467,     +0.311765, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.862660,     +0.085836,    +17.091698,     +0.135557, -9.999995E008, -9.999995E008,     +1.090935,     +0.358181,   +122.968390,          0,          0,    -1,     -2.897758,         16,      20429, +0.000000E000, +0.000000E000,      +0.9519813
      43864583575407,      33321,      43864500996256,    +282.8501254,      -2.0314996,      +0.2222617,      -0.9743424,      -0.0354489,      12137327607422,     +31.1194885,      -0.9178549,     +81.8928673,    +162.0584305,                   0,     -3.032774,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.303074,     +0.462282,    +18.317360,     +0.524219, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.715948,     +0.187784,    +18.090963,     +0.339913,    +19.165009,     +1.742726,     +1.428836,     +0.101543,   +102.819800,          0,          0,    -1,     -2.144495,          0,      20465, +0.000000E000, +0.000000E000,      +0.8037780
      43864583575517,      33321,      43864500996256,    +282.8493883,      -2.0478911,      +0.2222469,      -0.9743353,      -0.0357348,      12137546600790,     +31.1045606,      -0.9246699,     +81.8894832,    +162.1722548,                   0,     -5.847782,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.095139,     +0.390865,    +18.095139,     +0.406002, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.710363,     +0.186646,    +18.374664,     +0.440862, -9.999995E008, -9.999995E008,     +1.527330,     +0.150177,    +89.807686,          0,          0,    -1,     -4.135006,          0,      20575, +0.000000E000, +0.000000E000,      +0.8778051
      43864583575607,      33321,      43864500996256,    +282.8487777,      -2.0505875,      +0.2222362,      -0.9743360,      -0.0357819,      12137546621100,     +31.1018821,      -0.9253556,     +81.8893969,    +162.1918405,                   0,     +0.498787,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.445429,     +0.244412,    +17.445429,     +0.244412, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.698662,     +0.184710,    +17.847830,     +0.271630,    +16.767633,     +0.191622,     +1.613716,     +0.303160,   +107.856850,          0,          0,    -1,     +0.352695,          0,      20665, +0.000000E000, +0.000000E000,      +0.9693194
      43864583576689,      33321,      43864500996256,    +282.8437031,      -2.0225653,      +0.2221538,      -0.9743727,      -0.0352931,      12137327705144,     +31.1245163,      -0.9080701,     +81.9013051,    +162.0083547,                   0,     -5.900230,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.277740,     +0.184949,    +17.375689,     +0.222608, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.802734,     +0.081188,    +17.051874,     +0.130574, -9.999995E008, -9.999995E008,     +2.026381,     +0.142000,   +141.107710,          0,          0,    -1,     -4.172092,          0,      21747, +0.000000E000, +0.000000E000,      +0.9852331
      43864583576910,      33321,      43864500996256,    +282.8426154,      -2.0336835,      +0.2221337,      -0.9743702,      -0.0354870,      12137327734974,     +31.1141232,      -0.9121698,     +81.8995914,    +162.0867047,                   0,     -4.577680,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.094194,     +0.411798,    +18.473555,     +0.678870, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.340070,     +0.132984,    +17.529743,     +0.202841,    +18.028275,     +0.611686,     +1.800397,     +0.281272,   +123.008390,          0,          0,    -1,     -3.236908,          0,      21968, +0.000000E000, +0.000000E000,      +0.3644109
      43864583576676,      33321,      43864500996256,    +282.8442072,      -2.0504382,      +0.2221585,      -0.9743539,      -0.0357793,      12137546434155,     +31.0999330,      -0.9212219,     +81.8938554,    +162.1989542,                   0,     -3.791617,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.871471,     +0.410156,    +18.415354,     +0.676688, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.932620,     +0.091686,    +16.890404,     +0.112912, -9.999995E008, -9.999995E008,     +0.898806,     +0.516858,   +143.170090,          0,          0,    -1,     -2.681078,         16,      21734, +0.000000E000, +0.000000E000,      +0.8142109
      43864583576626,      33321,      43864500996256,    +282.8438887,      -2.0479056,      +0.2221534,      -0.9743566,      -0.0357351,      12137546428758,     +31.1020425,      -0.9197844,     +81.8947997,    +162.1821354,                   0,     +0.186747,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.831610,     +0.271394,    +17.561977,     +0.251508, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.693033,     +0.184626,    +17.937012,     +0.296242,    +16.983800,     +0.234896,     +1.491232,     +0.247645,   +142.344960,          0,          0,    -1,     +0.132050,          0,      21684, +0.000000E000, +0.000000E000,      +0.6700110
      43864583576611,      33321,      43864500996256,    +282.8440733,      -2.0334635,      +0.2221586,      -0.9743647,      -0.0354832,      12137327735352,     +31.1149832,      -0.9133664,     +81.8982353,    +162.0826134,                   0,     -3.091190,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.335861,     +0.075054,    +16.286459,     +0.097260, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.081354,     +0.042129,    +16.171470,     +0.058351,    +16.126036,     +0.106227,     +2.387640,     +0.137318,   +145.162540,          0,          0,    -1,     -2.185801,          0,      21669, +0.000000E000, +0.000000E000,      +0.4370547
      43864583576495,      33321,      43864500996256,    +282.8445542,      -2.0440335,      +0.2221653,      -0.9743564,      -0.0356675,      12137546417654,     +31.1057927,      -0.9186116,     +81.8951272,    +162.1543666,                   0,     -4.929157,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.721512,     +0.724577,    +18.766375,     +0.759056, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.737797,     +0.191644,    +17.907970,     +0.287342, -9.999995E008, -9.999995E008,     +1.463402,     +0.225311,    +56.340770,          0,          0,    -1,     -3.485440,          0,      21553, +0.000000E000, +0.000000E000,      +0.5078862
      43864583580635,      33321,      43864500996256,    +282.8243047,      -2.0401776,      +0.2218214,      -0.9744372,      -0.0356003,      12137329819782,     +31.1000009,      -0.8988416,     +81.9156843,    +162.1638878,                   0,     -1.779589,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.508007,     +0.103331,    +16.358640,     +0.106661, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.280760,     +0.050800,    +16.382593,     +0.071207,    +16.255095,     +0.120329,     +2.430163,     +0.114732,   +129.148480,          0,          0,    -1,     -1.258359,          0,      25693, +0.000000E000, +0.000000E000,      +0.8587775
      43864583580586,      33321,      43864500996256,    +282.8244694,      -2.0311763,      +0.2218255,      -0.9744420,      -0.0354433,      12137329696035,     +31.1080890,      -0.8948855,     +81.9177777,    +162.1016167,                   0,     -3.925623,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.758917,     +0.416477,    +17.758917,     +0.360454, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.289480,     +0.127565,    +18.169945,     +0.367190, -9.999995E008, -9.999995E008,     +2.078685,     +0.312343,    +47.421688,          0,          0,    -1,     -2.775835,          0,      25644, +0.000000E000, +0.000000E000,      +0.9381161
      43864583580413,      33321,      43864500996256,    +282.8253032,      -2.0362727,      +0.2218390,      -0.9744357,      -0.0355322,      12137329688835,     +31.1039319,      -0.8979501,     +81.9156966,    +162.1352286,                   0,     +0.502108,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.137780,     +0.215172,    +17.115444,     +0.224826, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.116463,     +0.108864,    +17.086706,     +0.135670,    +17.048323,     +0.249372,     +1.911603,     +0.203463,    +59.809093,          0,          0,    -1,     +0.355044,          0,      25471, +0.000000E000, +0.000000E000,      +0.7979612
      43864583579931,      33321,      43864500996256,    +282.8281359,      -2.0494158,      +0.2218853,      -0.9744168,      -0.0357614,      12137327546718,     +31.0935223,      -0.9064600,     +81.9096571,    +162.2206097,                   0,     -0.871411,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.530872,     +0.017590,    +14.649576,     +0.023453, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.808150,     +0.013524,    +14.854630,     +0.017742,    +15.094592,     +0.041419,     +2.142736,     +0.178129,   +123.127580,          0,          0,    -1,     -0.616181,         16,      24989, +0.000000E000, +0.000000E000,      +0.9180991
      43864583579262,      33321,      43864500996256,    +282.8310326,      -2.0484902,      +0.2219347,      -0.9744061,      -0.0357453,      12137327547827,     +31.0956658,      -0.9086149,     +81.9070883,    +162.2090701,                   0,     -3.732966,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.038279,     +0.512470,    +18.038279,     +0.488551, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.383286,     +0.139045,    +17.935663,     +0.296063, -9.999995E008, -9.999995E008,     +1.882325,     +0.275674,    +10.662271,          0,          0,    -1,     -2.639606,          0,      24320, +0.000000E000, +0.000000E000,      +0.7651862
      43864583579244,      33321,      43864500996256,    +282.8317345,      -2.0283561,      +0.2219494,      -0.9744156,      -0.0353941,      12137327646572,     +31.1139091,      -0.9000628,     +81.9114503,    +162.0693209,                   0,     +0.414494,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.587842,     +0.013747,    +13.584726,     +0.009526, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.746184,     +0.005435,    +13.720413,     +0.006502,    +13.842461,     +0.013193,     +1.969951,     +0.177876,   +128.803570,          0,          0,    -1,     +0.293091,         16,      24302, +0.000000E000, +0.000000E000,      +0.7125955
      43864583579208,      33321,      43864500996256,    +282.8314110,      -2.0487801,      +0.2219411,      -0.9744045,      -0.0357503,      12137327555392,     +31.0955801,      -0.9090836,     +81.9066494,    +162.2103873,                   0,     +0.438284,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.465060,     +0.111388,    +16.418533,     +0.122092, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.434410,     +0.058380,    +16.468353,     +0.076960,    +16.393650,     +0.136565,     +2.514197,     +0.175068,   +129.191910,          0,          0,    -1,     +0.309914,          0,      24266, +0.000000E000, +0.000000E000,      +0.7666021
      43864583579162,      33321,      43864500996256,    +282.8316956,      -2.0374356,      +0.2219475,      -0.9744102,      -0.0355525,      12137327721409,     +31.1058087,      -0.9041663,     +81.9092206,    +162.1318664,                   0,     +0.292091,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.819070,     +0.169340,    +16.816683,     +0.141470, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.118032,     +0.043695,    +16.054153,     +0.052589,    +15.543689,     +0.062423,     +1.109621,     +0.371982,   +154.346680,          0,          0,    -1,     +0.206540,         16,      24220, +0.000000E000, +0.000000E000,      +0.4089617
      43864583576979,      33321,      43864500996256,    +282.8421494,      -2.0537606,      +0.2221230,      -0.9743598,      -0.0358372,      12137546446312,     +31.0960381,      -0.9209057,     +81.8950098,    +162.2254289,                   0,     -3.128499,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.477867,     +0.232778,    +17.388489,     +0.239344, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.115122,     +0.108747,    +17.292229,     +0.163879,    +16.633326,     +0.170258,     +1.896687,     +0.105598,   +133.465240,          0,          0,    -1,     -2.212183,          0,      22037, +0.000000E000, +0.000000E000,      +0.9630585
      43864583575373,      33321,      43864500996256,    +282.8516638,      -2.0304820,      +0.2222880,      -0.9743370,      -0.0354312,      12137327604411,     +31.1210951,      -0.9187596,     +81.8916315,    +162.0487289,                   0,     -2.498312,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.126443,     +0.040460,    +15.326019,     +0.042205, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.353235,     +0.021840,    +16.508707,     +0.079434,    +13.706288,     +0.011631,     +1.797191,     +0.150191,   +122.882996,          0,          0,    -1,     -1.766573,         16,      20431, +0.000000E000, +0.000000E000,      +0.9141857
      43864583575525,      33321,      43864500996256,    +282.8495801,      -2.0500720,      +0.2222499,      -0.9743332,      -0.0357729,      12137546629516,     +31.1027065,      -0.9258345,     +81.8887502,    +162.1868764,                   0,     -1.814660,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.369165,     +0.010550,    +14.478476,     +0.019568, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.211522,     +0.008016,    +14.262925,     +0.010415,    +14.466042,     +0.023192,     +2.803024,     +0.167379,   +124.293620,          0,          0,    -1,     -1.283158,          0,      20583, +0.000000E000, +0.000000E000,      +0.9777797
      43864583575579,      33321,      43864500996256,    +282.8490170,      -2.0291141,      +0.2222432,      -0.9743481,      -0.0354073,      12137327603037,     +31.1211072,      -0.9157817,     +81.8945339,    +162.0440007,                   0,     -4.031224,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.686320,     +0.795249,    +18.686320,     +0.795249, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.540470,     +0.159866,    +17.951513,     +0.299022,    +17.848830,     +0.518710,     +1.600614,     +0.310953,   +122.965010,          0,          0,    -1,     -2.850506,          0,      20637, +0.000000E000, +0.000000E000,      +0.8319253
      43864583576783,      33321,      43864500996256,    +282.8483413,      -2.0377375,      +0.2222305,      -0.9743455,      -0.0355577,      12137327591545,     +31.1131226,      -0.9191109,     +81.8930382,    +162.1044194,                   0,    +29.326017,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +10.009772,     +0.000775,     +8.770761,     +0.000299, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +9.261402,     +0.000321,     +8.559649,     +0.000221,     +8.444895,     +0.000219,     +5.258039,     +0.067498,   +141.614820,          0,          0,    -1,    +20.736626,      65552,      21841, +0.000000E000, +0.000000E000,      +0.5917820
      43864583576793,      33321,      43864500996256,    +282.8480598,      -2.0408891,      +0.2222253,      -0.9743447,      -0.0356127,      12137546596854,     +31.1101888,      -0.9202969,     +81.8925228,    +162.1265562,                   0,     +0.525786,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.033960,     +0.255350,    +15.794949,     +0.074632, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.219048,     +0.019363,    +15.252704,     +0.025269, -9.999995E008, -9.999995E008,     +1.935025,     +0.179519,   +117.591934,          0,          0,    -1,     +0.371787,         16,      21851, +0.000000E000, +0.000000E000,      +0.5977366
      43864583576867,      33321,      43864500996256,    +282.8428484,      -2.0257460,      +0.2221388,      -0.9743741,      -0.0353486,      12137327702435,     +31.1212954,      -0.9087594,     +81.9013425,    +162.0317313,                   0,     -3.667957,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.303093,     +0.190631,    +16.437565,     +0.111444, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.179636,     +0.046123,    +16.515940,     +0.080081, -9.999995E008, -9.999995E008,     +2.391089,     +0.230302,   +132.346370,          0,          0,    -1,     -2.593638,          0,      21925, +0.000000E000, +0.000000E000,      +0.7880869
      43864583576674,      33321,      43864500996256,    +282.8441410,      -2.0514264,      +0.2221572,      -0.9743535,      -0.0357965,      12137546436170,     +31.0990232,      -0.9216134,     +81.8936710,    +162.2058548,                   0,     -0.467058,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.357586,     +0.002777,    +12.901468,     +0.005229, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +12.585021,     +0.002199,    +12.579331,     +0.002525,    +12.526218,     +0.004071,     +2.763518,     +0.136576,   +130.860030,          0,          0,    -1,     -0.330260,         16,      21732, +0.000000E000, +0.000000E000,      +0.8667678
      43864583576522,      33321,      43864500996256,    +282.8445015,      -2.0476167,      +0.2221639,      -0.9743544,      -0.0357300,      12137546428693,     +31.1025788,      -0.9201978,     +81.8942795,    +162.1790618,                   0,     -1.618233,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.270124,     +0.079336,    +16.582756,     +0.130374, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.142334,     +0.044602,    +16.088566,     +0.054186,    +16.956934,     +0.228487,     +2.748666,     +0.298008,     +1.568099,          0,          0,    -1,     -1.144264,          0,      21580, +0.000000E000, +0.000000E000,      +0.6738517
